"Province_State" "Country_Region" "Confirmed" "Deaths"
"Texas" "US" 1019584 10905
"Texas" "US" 13286 226
"Texas" "US" 1355 3
"Texas" "US" 895 39
"Texas" "US" 60127 497
"Texas" "US" 1235 7
"Texas" "US" 15381 424
"Texas" "US" 203945 3893
"Texas" "US" 8920 192
"Texas" "US" 7705 161
"Texas" "US" 13386 273
"Texas" "US" 7209 178
"Texas" "US" 4171 110
"Texas" "US" 6798 184
"Texas" "US" 989 18
"Texas" "US" 15754 362
"Texas" "US" 6730 134
"Texas" "US" 442 3
"Texas" "US" 1508 28
"Texas" "US" 3253 59
"Texas" "US" 6078 187
"Texas" "US" 223 9
"Texas" "US" 46959 834
"Texas" "US" 2616 22
"Texas" "US" 11252 207
"Texas" "US" 43263 733
"Texas" "US" 4587 92
"Texas" "US" 5750 70
"Texas" "US" 35379 536
"Texas" "US" 8177 118
"Texas" "US" 83 2
"Texas" "US" 208 4
"Texas" "US" 9647 182
"Texas" "US" 688 15
"Texas" "US" 51 0
"Texas" "US" 740 10
"Texas" "US" 7203 147
"Texas" "US" 491 25
"Texas" "US" 2348 48
"Texas" "US" 9582 256
"Texas" "US" 4338 122
"Texas" "US" 5524 90
"Texas" "US" 4244 119
"Texas" "US" 4245 60
"Texas" "US" 3718 93
"Texas" "US" 18100 403
"Texas" "US" 5080 124
"Texas" "US" 720 15
"Texas" "US" 2141 42
"Texas" "US" 3900 97
"Texas" "US" 185 1
"Texas" "US" 93501 1320
"Texas" "US" 1548 38
"Texas" "US" 3717 54
"Texas" "US" 1682 59
"Texas" "US" 1199 26
"Texas" "US" 782 12
"Texas" "US" 8333 175
"Texas" "US" 20810 463
"Texas" "US" 1301 47
"Texas" "US" 58191 899
"Texas" "US" 168 9
"Texas" "US" 10213 197
"Texas" "US" 512 12
"Texas" "US" 40430 495
"Texas" "US" 4923 101
"Texas" "US" 1475 36
"Texas" "US" 1863 48
"Texas" "US" 4661 127
"Texas" "US" 139345 1287
"Texas" "US" 5587 111
"Texas" "US" 2512 72
"Texas" "US" 286 13
"Texas" "US" 12281 258
"Texas" "US" 12426 219
"Texas" "US" 1365 61
"Texas" "US" 3061 99
"Texas" "US" 99636 1491
"Texas" "US" 2420 48
"Texas" "US" 563 6
"Texas" "US" 14927 354
"Texas" "US" 7027 154
"Texas" "US" 4585 129
"Texas" "US" 34399 448
"Texas" "US" 2362 52
"Texas" "US" 2738 71
"Texas" "US" 7826 247
"Texas" "US" 35686 716
"Texas" "US" 977 37
"Texas" "US" 1834 59
"Texas" "US" 27270 489
"Texas" "US" 856 14
"Texas" "US" 810 25
"Texas" "US" 2294 66
"Texas" "US" 4617 74
"Texas" "US" 1765 36
"Texas" "US" 175 2
"Texas" "US" 4529 77
"Texas" "US" 26555 265
"Texas" "US" 2296 66
"Texas" "US" 10790 232
"Texas" "US" 1242 88
"Texas" "US" 1065 44
"Texas" "US" 5538 100
"Texas" "US" 11048 339
"Texas" "US" 1238 35
"Texas" "US" 525 9
"Texas" "US" 4968 103
"Texas" "US" 676 12
"Texas" "US" 4461 134
"Texas" "US" 498 16
"Texas" "US" 45418 964
"Texas" "US" 2110 36
"Texas" "US" 19856 364
"Texas" "US" 1836 45
"Texas" "US" 245 6
"Texas" "US" 356 7
"Texas" "US" 847 12
"Texas" "US" 2275 34
"Texas" "US" 565870 5900
"Texas" "US" 30837 719
"Texas" "US" 121 3
"Texas" "US" 2786 84
"Texas" "US" 269 8
"Texas" "US" 8590 128
"Texas" "US" 30641 462
"Texas" "US" 240690 1723
"Texas" "US" 2549 72
"Texas" "US" 3387 86
"Texas" "US" 75193 26
"Texas" "US" 7809 182
"Texas" "US" 830 18
"Texas" "US" 10575 143
"Texas" "US" 14314 299
"Texas" "US" 10362 280
"Texas" "US" 18623 411
"Texas" "US" 18438 212
"Texas" "US" 9585 107
"Texas" "US" 2822 43
"Texas" "US" 9204 147
"Texas" "US" 93263 1032
"Texas" "US" 9113 212
"Texas" "US" 1181 23
"Texas" "US" 30876 674
"Texas" "US" 3455 87
"Texas" "US" 6973 130
"Texas" "US" 133266 893
"Texas" "US" 10956 157
"Texas" "US" 1842 34
"Texas" "US" 16941 271
"Texas" "US" 8002 288
"Texas" "US" 1311 41
"Texas" "US" 3913 93
"Texas" "US" 3676 55
"Texas" "US" 4044 68
"Utah" "US" 51521 246
"Utah" "US" 20691 167
"Utah" "US" 100093 402
"Utah" "US" 341630 1625
"Utah" "US" 3979 48
"Utah" "US" 10043 81
"Utah" "US" 63452 648
"Utah" "US" 13506 25
"Utah" "US" 21379 102
"Utah" "US" 12718 106
"Utah" "US" 3560 7
"Utah" "US" 201585 788
"Utah" "US" 10707 35
"Utah" "US" 73757 450
"Vermont" "US" 5601 15
"Vermont" "US" 9488 69
"Vermont" "US" 5699 24
"Vermont" "US" 31657 167
"Vermont" "US" 1285 3
"Vermont" "US" 9645 66
"Vermont" "US" 1043 5
"Vermont" "US" 3878 17
"Vermont" "US" 4884 14
"Vermont" "US" 6287 37
"Vermont" "US" 12589 73
"Vermont" "US" 1063 1
"Vermont" "US" 10049 47
"Vermont" "US" 6691 35
"Vermont" "US" 8824 50
"Virgin Islands" "US" 15801 111
"Virginia" "US" 6943 105
"Virginia" "US" 17503 154
"Virginia" "US" 30610 185
"Virginia" "US" 3389 95
"Virginia" "US" 2629 60
"Virginia" "US" 7205 88
"Virginia" "US" 3776 52
"Virginia" "US" 42262 322
"Virginia" "US" 18981 213
"Virginia" "US" 894 20
"Virginia" "US" 16933 235
"Virginia" "US" 1766 21
"Virginia" "US" 7463 97
"Virginia" "US" 4389 79
"Virginia" "US" 3221 47
"Virginia" "US" 4878 115
"Virginia" "US" 3919 57
"Virginia" "US" 2001 43
"Virginia" "US" 12105 211
"Virginia" "US" 6823 80
"Virginia" "US" 6662 145
"Virginia" "US" 1155 27
"Virginia" "US" 2488 45
"Virginia" "US" 9062 78
"Virginia" "US" 49983 487
"Virginia" "US" 72860 753
"Virginia" "US" 2614 42
"Virginia" "US" 4844 96
"Virginia" "US" 1253 26
"Virginia" "US" 1119 18
"Virginia" "US" 11392 149
"Virginia" "US" 1317 26
"Virginia" "US" 11050 278
"Virginia" "US" 3312 47
"Virginia" "US" 5318 88
"Virginia" "US" 1160 54
"Virginia" "US" 2257 32
"Virginia" "US" 177581 1439
"Virginia" "US" 1980 42
"Virginia" "US" 2030 16
"Virginia" "US" 13034 141
"Virginia" "US" 2552 47
"Virginia" "US" 5101 43
"Virginia" "US" 10777 193
"Virginia" "US" 2466 53
"Virginia" "US" 20551 244
"Virginia" "US" 5293 41
"Virginia" "US" 2554 77
"Virginia" "US" 4053 48
"Virginia" "US" 7315 102
"Virginia" "US" 3989 51
"Virginia" "US" 4041 80
"Virginia" "US" 3968 60
"Virginia" "US" 3324 39
"Virginia" "US" 7041 155
"Virginia" "US" 27651 326
"Virginia" "US" 21727 280
"Virginia" "US" 13257 157
"Virginia" "US" 64812 919
"Virginia" "US" 11761 261
"Virginia" "US" 365 7
"Virginia" "US" 6102 119
"Virginia" "US" 7280 113
"Virginia" "US" 14866 119
"Virginia" "US" 5008 38
"Virginia" "US" 3688 39
"Virginia" "US" 1123 12
"Virginia" "US" 1799 31
"Virginia" "US" 6210 92
"Virginia" "US" 2828 40
"Virginia" "US" 68406 376
"Virginia" "US" 6638 82
"Virginia" "US" 2397 36
"Virginia" "US" 20075 265
"Virginia" "US" 2347 39
"Virginia" "US" 9122 70
"Virginia" "US" 3722 26
"Virginia" "US" 3341 117
"Virginia" "US" 1434 28
"Virginia" "US" 6078 117
"Virginia" "US" 1826 46
"Virginia" "US" 18644 149
"Virginia" "US" 2554 34
"Virginia" "US" 4624 32
"Virginia" "US" 36240 393
"Virginia" "US" 42224 470
"Virginia" "US" 2148 63
"Virginia" "US" 2166 46
"Virginia" "US" 1304 22
"Virginia" "US" 4195 88
"Virginia" "US" 6803 84
"Virginia" "US" 5594 120
"Virginia" "US" 3628 93
"Virginia" "US" 8293 137
"Virginia" "US" 14020 195
"Virginia" "US" 2344 30
"Virginia" "US" 20854 324
"Virginia" "US" 5108 58
"Virginia" "US" 4991 69
"Virginia" "US" 8528 76
"Virginia" "US" 95209 735
"Virginia" "US" 7229 135
"Virginia" "US" 4912 50
"Virginia" "US" 1000 10
"Virginia" "US" 2549 25
"Virginia" "US" 44763 499
"Virginia" "US" 21078 279
"Virginia" "US" 21236 366
"Virginia" "US" 3266 77
"Virginia" "US" 14450 224
"Virginia" "US" 6826 111
"Virginia" "US" 5646 96
"Virginia" "US" 5723 110
"Virginia" "US" 10797 221
"Virginia" "US" 8757 171
"Virginia" "US" 3341 89
"Virginia" "US" 26881 295
"Virginia" "US" 30316 174
"Virginia" "US" 5661 110
"Virginia" "US" 18705 298
"Virginia" "US" 1091 19
"Virginia" "US" 2422 41
"Virginia" "US" 10205 168
"Virginia" "US" 0 0
"Virginia" "US" 89562 812
"Virginia" "US" 8551 153
"Virginia" "US" 13727 214
"Virginia" "US" 5325 60
"Virginia" "US" 3254 51
"Virginia" "US" 1758 22
"Virginia" "US" 6319 78
"Virginia" "US" 10248 195
"Virginia" "US" 7485 146
"Virginia" "US" 9815 105
"Washington" "US" 4915 38
"Washington" "US" 4526 65
"Washington" "US" 52408 467
"Washington" "US" 20090 161
"Washington" "US" 11330 139
"Washington" "US" 88485 794
"Washington" "US" 608 16
"Washington" "US" 22861 343
"Washington" "US" 11058 69
"Washington" "US" 1407 29
"Washington" "US" 32472 211
"Washington" "US" 386 7
"Washington" "US" 25654 216
"Washington" "US" 16172 195
"Washington" "US" 10021 75
"Washington" "US" 2959 28
"Washington" "US" 380075 2691
"Washington" "US" 39373 334
"Washington" "US" 8374 62
"Washington" "US" 3499 45
"Washington" "US" 17509 247
"Washington" "US" 2206 27
"Washington" "US" 12310 140
"Washington" "US" 8520 122
"Washington" "US" 3459 57
"Washington" "US" 2494 36
"Washington" "US" 192507 1385
"Washington" "US" 1210 2
"Washington" "US" 22054 203
"Washington" "US" 1502 13
"Washington" "US" 151259 1123
"Washington" "US" 123905 1359
"Washington" "US" 8110 143
"Washington" "US" 46826 413
"Washington" "US" 3266 7
"Washington" "US" 530 6
"Washington" "US" 15140 140
"Washington" "US" 37429 292
"Washington" "US" 8690 90
"Washington" "US" 71460 776
"West Virginia" "US" 4787 73
"West Virginia" "US" 35696 286
"West Virginia" "US" 6564 75
"West Virginia" "US" 3898 42
"West Virginia" "US" 5011 104
"West Virginia" "US" 27426 369
"West Virginia" "US" 1832 13
"West Virginia" "US" 2340 40
"West Virginia" "US" 2149 18
"West Virginia" "US" 13051 198
"West Virginia" "US" 2092 19
"West Virginia" "US" 3766 56
"West Virginia" "US" 9503 157
"West Virginia" "US" 5829 71
"West Virginia" "US" 6697 142
"West Virginia" "US" 4177 49
"West Virginia" "US" 19824 248
"West Virginia" "US" 6877 131
"West Virginia" "US" 14215 130
"West Virginia" "US" 47119 708
"West Virginia" "US" 5318 85
"West Virginia" "US" 5522 80
"West Virginia" "US" 9578 182
"West Virginia" "US" 14982 178
"West Virginia" "US" 8943 153
"West Virginia" "US" 6642 92
"West Virginia" "US" 5607 73
"West Virginia" "US" 16989 264
"West Virginia" "US" 7851 156
"West Virginia" "US" 7936 122
"West Virginia" "US" 24635 196
"West Virginia" "US" 4172 46
"West Virginia" "US" 4247 69
"West Virginia" "US" 7301 96
"West Virginia" "US" 11048 166
"West Virginia" "US" 1961 21
"West Virginia" "US" 2066 36
"West Virginia" "US" 2013 28
"West Virginia" "US" 9263 133
"West Virginia" "US" 16653 174
"West Virginia" "US" 22695 340
"West Virginia" "US" 9398 85
"West Virginia" "US" 2443 31
"West Virginia" "US" 3157 36
"West Virginia" "US" 2805 52
"West Virginia" "US" 4515 73
"West Virginia" "US" 1993 37
"West Virginia" "US" 2200 30
"West Virginia" "US" 0 0
"West Virginia" "US" 6816 95
"West Virginia" "US" 9814 121
"West Virginia" "US" 2259 33
"West Virginia" "US" 4332 84
"West Virginia" "US" 1446 24
"West Virginia" "US" 22177 342
"West Virginia" "US" 6988 112
"Wisconsin" "US" 4637 61
"Wisconsin" "US" 3282 36
"Wisconsin" "US" 13474 143
"Wisconsin" "US" 3291 40
"Wisconsin" "US" 84093 548
"Wisconsin" "US" 3507 12
"Wisconsin" "US" 3974 43
"Wisconsin" "US" 14506 121
"Wisconsin" "US" 18661 182
"Wisconsin" "US" 7605 121
"Wisconsin" "US" 15249 127
"Wisconsin" "US" 4234 28
"Wisconsin" "US" 125755 507
"Wisconsin" "US" 27202 338
"Wisconsin" "US" 6960 71
"Wisconsin" "US" 11591 77
"Wisconsin" "US" 13299 75
"Wisconsin" "US" 30210 185
"Wisconsin" "US" 1082 16
"Wisconsin" "US" 31792 273
"Wisconsin" "US" 2672 52
"Wisconsin" "US" 12663 145
"Wisconsin" "US" 9196 53
"Wisconsin" "US" 5102 63
"Wisconsin" "US" 5254 28
"Wisconsin" "US" 1468 47
"Wisconsin" "US" 5654 43
"Wisconsin" "US" 21502 240
"Wisconsin" "US" 7687 68
"Wisconsin" "US" 44194 624
"Wisconsin" "US" 5836 59
"Wisconsin" "US" 34794 181
"Wisconsin" "US" 3640 24
"Wisconsin" "US" 5201 89
"Wisconsin" "US" 7014 148
"Wisconsin" "US" 20421 187
"Wisconsin" "US" 39222 488
"Wisconsin" "US" 11594 123
"Wisconsin" "US" 3806 61
"Wisconsin" "US" 1901 14
"Wisconsin" "US" 269393 2282
"Wisconsin" "US" 11991 89
"Wisconsin" "US" 11391 119
"Wisconsin" "US" 8488 137
"Wisconsin" "US" 54343 404
"Wisconsin" "US" 22243 184
"Wisconsin" "US" 1967 18
"Wisconsin" "US" 11547 73
"Wisconsin" "US" 12328 122
"Wisconsin" "US" 17984 159
"Wisconsin" "US" 3249 33
"Wisconsin" "US" 56373 688
"Wisconsin" "US" 3857 48
"Wisconsin" "US" 42979 391
"Wisconsin" "US" 3415 54
"Wisconsin" "US" 15879 132
"Wisconsin" "US" 4550 62
"Wisconsin" "US" 11652 150
"Wisconsin" "US" 32490 315
"Wisconsin" "US" 24714 147
"Wisconsin" "US" 4827 72
"Wisconsin" "US" 8393 63
"Wisconsin" "US" 0 0
"Wisconsin" "US" 6030 96
"Wisconsin" "US" 5222 89
"Wisconsin" "US" 26725 278
"Wisconsin" "US" 3980 46
"Wisconsin" "US" 38035 341
"Wisconsin" "US" 112460 1091
"Wisconsin" "US" 13628 251
"Wisconsin" "US" 6389 87
"Wisconsin" "US" 51631 380
"Wisconsin" "US" 20928 230
"Wyoming" "US" 9880 48
"Wyoming" "US" 2579 60
"Wyoming" "US" 12085 148
"Wyoming" "US" 4619 52
"Wyoming" "US" 3135 55
"Wyoming" "US" 1346 28
"Wyoming" "US" 13760 191
"Wyoming" "US" 3633 57
"Wyoming" "US" 1152 15
"Wyoming" "US" 1845 19
"Wyoming" "US" 26126 290
"Wyoming" "US" 3968 31
"Wyoming" "US" 22266 270
"Wyoming" "US" 655 10
"Wyoming" "US" 6754 143
"Wyoming" "US" 1908 39
"Wyoming" "US" 8049 78
"Wyoming" "US" 1922 27
"Wyoming" "US" 11063 124
"Wyoming" "US" 9945 16
"Wyoming" "US" 5624 39
"Wyoming" "US" 0 0
"Wyoming" "US" 2357 43
"Wyoming" "US" 1587 18
"Uganda" "Uganda" 164012 3596
"Cherkasy Oblast" "Ukraine" 163768 2973
"Chernihiv Oblast" "Ukraine" 126202 2751
"Chernivtsi Oblast" "Ukraine" 150465 3290
"Crimea Republic*" "Ukraine" 157596 4866
"Dnipropetrovsk Oblast" "Ukraine" 303551 9454
"Donetsk Oblast" "Ukraine" 216052 5607
"Ivano-Frankivsk Oblast" "Ukraine" 181629 3476
"Kharkiv Oblast" "Ukraine" 305661 6858
"Kherson Oblast" "Ukraine" 107686 2881
"Khmelnytskyi Oblast" "Ukraine" 201270 3703
"Kiev" "Ukraine" 445098 8966
"Kiev Oblast" "Ukraine" 226220 5019
"Kirovohrad Oblast" "Ukraine" 45117 1741
"Luhansk Oblast" "Ukraine" 80033 2392
"Lviv Oblast" "Ukraine" 303357 6569
"Mykolaiv Oblast" "Ukraine" 146174 3530
"Odessa Oblast" "Ukraine" 325462 5917
"Poltava Oblast" "Ukraine" 179994 4181
"Rivne Oblast" "Ukraine" 171031 2530
"Sevastopol*" "Ukraine" 73298 2088
"Sumy Oblast" "Ukraine" 182268 3208
"Ternopil Oblast" "Ukraine" 146363 2391
"Vinnytsia Oblast" "Ukraine" 149845 3546
"Volyn Oblast" "Ukraine" 132045 2394
"Zakarpattia Oblast" "Ukraine" 112462 2724
"Zaporizhia Oblast" "Ukraine" 215070 5866
"Zhytomyr Oblast" "Ukraine" 192801 3538
"United Arab Emirates" "United Arab Emirates" 894186 2302
"Anguilla" "United Kingdom" 2731 9
"Bermuda" "United Kingdom" 12763 130
"British Virgin Islands" "United Kingdom" 6162 62
"Cayman Islands" "United Kingdom" 21121 25
"Channel Islands" "United Kingdom" 0 0
"England" "United Kingdom" 18248680 148080
"Falkland Islands (Malvinas)" "United Kingdom" 131 0
"Gibraltar" "United Kingdom" 17236 101
"Guernsey" "United Kingdom" 22257 36
"Isle of Man" "United Kingdom" 30169 87
"Jersey" "United Kingdom" 48162 121
"Montserrat" "United Kingdom" 176 2
"Northern Ireland" "United Kingdom" 698208 3369
"Saint Helena, Ascension and Tristan da Cunha" "United Kingdom" 4 0
"Scotland" "United Kingdom" 1863120 11706
"Turks and Caicos Islands" "United Kingdom" 5923 36
"Wales" "United Kingdom" 869272 7240
"Uruguay" "Uruguay" 894630 7186
"Uzbekistan" "Uzbekistan" 238098 1637
"Vanuatu" "Vanuatu" 5536 6
"Venezuela" "Venezuela" 521546 5696
"Vietnam" "Vietnam" 10272964 42858
"West Bank and Gaza" "West Bank and Gaza" 656617 5656
"Winter Olympics 2022" "Winter Olympics 2022" 535 0
"Yemen" "Yemen" 11814 2147
"Zambia" "Zambia" 317804 3968
"Zimbabwe" "Zimbabwe" 247094 5460
