"Province_State" "Country_Region" "Confirmed" "Deaths"
"Texas" "US" 1203 27
"Texas" "US" 288 4
"Texas" "US" 8789 153
"Texas" "US" 2931 76
"Texas" "US" 1677 75
"Texas" "US" 16099 188
"Texas" "US" 1321 35
"Texas" "US" 1691 34
"Texas" "US" 3412 120
"Texas" "US" 17610 458
"Texas" "US" 818 24
"Texas" "US" 815 26
"Texas" "US" 16998 290
"Texas" "US" 385 8
"Texas" "US" 311 13
"Texas" "US" 714 38
"Texas" "US" 2040 44
"Texas" "US" 685 23
"Texas" "US" 63 1
"Texas" "US" 2218 45
"Texas" "US" 11807 157
"Texas" "US" 1305 40
"Texas" "US" 4126 109
"Texas" "US" 524 45
"Texas" "US" 587 32
"Texas" "US" 1415 39
"Texas" "US" 4480 151
"Texas" "US" 777 23
"Texas" "US" 243 6
"Texas" "US" 2433 62
"Texas" "US" 276 5
"Texas" "US" 1753 71
"Texas" "US" 235 12
"Texas" "US" 20645 486
"Texas" "US" 1084 14
"Texas" "US" 9556 304
"Texas" "US" 802 25
"Texas" "US" 108 4
"Texas" "US" 158 6
"Texas" "US" 475 8
"Texas" "US" 895 18
"Texas" "US" 262585 3558
"Texas" "US" 15896 414
"Texas" "US" 74 2
"Texas" "US" 1702 56
"Texas" "US" 73 5
"Texas" "US" 3801 84
"Texas" "US" 16928 272
"Texas" "US" 84383 1034
"Texas" "US" 822 27
"Texas" "US" 1335 42
"Texas" "US" 0 0
"Texas" "US" 3373 77
"Texas" "US" 374 10
"Texas" "US" 3609 73
"Texas" "US" 7960 223
"Texas" "US" 4440 122
"Texas" "US" 9243 223
"Texas" "US" 8777 132
"Texas" "US" 4184 50
"Texas" "US" 1217 24
"Texas" "US" 4238 94
"Texas" "US" 46808 795
"Texas" "US" 4257 117
"Texas" "US" 572 12
"Texas" "US" 15196 381
"Texas" "US" 1935 55
"Texas" "US" 3123 91
"Texas" "US" 47016 482
"Texas" "US" 4697 69
"Texas" "US" 780 21
"Texas" "US" 7490 124
"Texas" "US" 3495 129
"Texas" "US" 877 28
"Texas" "US" 2188 45
"Texas" "US" 1792 36
"Texas" "US" 1880 41
"Utah" "US" 22280 106
"Utah" "US" 9123 69
"Utah" "US" 39412 176
"Utah" "US" 152736 896
"Utah" "US" 1924 37
"Utah" "US" 3706 28
"Utah" "US" 29625 278
"Utah" "US" 5608 13
"Utah" "US" 7587 44
"Utah" "US" 4413 38
"Utah" "US" 936 0
"Utah" "US" 98076 401
"Utah" "US" 4708 22
"Utah" "US" 31636 222
"Vermont" "US" 1065 8
"Vermont" "US" 2047 15
"Vermont" "US" 1078 7
"Vermont" "US" 7524 104
"Vermont" "US" 295 2
"Vermont" "US" 2030 39
"Vermont" "US" 217 2
"Vermont" "US" 889 3
"Vermont" "US" 822 3
"Vermont" "US" 1292 11
"Vermont" "US" 2288 20
"Vermont" "US" 20 0
"Vermont" "US" 1898 15
"Vermont" "US" 1392 14
"Vermont" "US" 1511 13
"Virgin Islands" "US" 3772 30
"Virginia" "US" 2868 45
"Virginia" "US" 5816 85
"Virginia" "US" 11862 138
"Virginia" "US" 1371 50
"Virginia" "US" 927 36
"Virginia" "US" 2979 40
"Virginia" "US" 1621 26
"Virginia" "US" 15301 257
"Virginia" "US" 5975 75
"Virginia" "US" 274 11
"Virginia" "US" 6655 108
"Virginia" "US" 687 10
"Virginia" "US" 2599 38
"Virginia" "US" 1583 37
"Virginia" "US" 1335 24
"Virginia" "US" 1517 45
"Virginia" "US" 2141 32
"Virginia" "US" 930 22
"Virginia" "US" 4578 87
"Virginia" "US" 2679 38
"Virginia" "US" 2720 79
"Virginia" "US" 507 16
"Virginia" "US" 870 21
"Virginia" "US" 4029 57
"Virginia" "US" 21207 305
"Virginia" "US" 28242 448
"Virginia" "US" 991 20
"Virginia" "US" 1716 62
"Virginia" "US" 611 14
"Virginia" "US" 322 6
"Virginia" "US" 4703 67
"Virginia" "US" 514 10
"Virginia" "US" 4496 142
"Virginia" "US" 961 18
"Virginia" "US" 2142 45
"Virginia" "US" 673 42
"Virginia" "US" 782 10
"Virginia" "US" 77038 1109
"Virginia" "US" 570 20
"Virginia" "US" 430 8
"Virginia" "US" 4762 69
"Virginia" "US" 885 23
"Virginia" "US" 1927 20
"Virginia" "US" 4102 80
"Virginia" "US" 1138 33
"Virginia" "US" 8090 102
"Virginia" "US" 2150 25
"Virginia" "US" 1173 53
"Virginia" "US" 1329 22
"Virginia" "US" 2270 49
"Virginia" "US" 1472 23
"Virginia" "US" 1508 38
"Virginia" "US" 1298 18
"Virginia" "US" 1591 26
"Virginia" "US" 2834 78
"Virginia" "US" 10706 181
"Virginia" "US" 8230 165
"Virginia" "US" 6533 95
"Virginia" "US" 25680 632
"Virginia" "US" 4668 124
"Virginia" "US" 110 1
"Virginia" "US" 2647 79
"Virginia" "US" 3172 70
"Virginia" "US" 4666 72
"Virginia" "US" 1738 20
"Virginia" "US" 1249 14
"Virginia" "US" 411 8
"Virginia" "US" 719 17
"Virginia" "US" 2436 49
"Virginia" "US" 1207 32
"Virginia" "US" 28045 281
"Virginia" "US" 2009 34
"Virginia" "US" 790 14
"Virginia" "US" 7861 156
"Virginia" "US" 597 14
"Virginia" "US" 4311 48
"Virginia" "US" 1219 11
"Virginia" "US" 1628 79
"Virginia" "US" 602 12
"Virginia" "US" 2350 67
"Virginia" "US" 577 20
"Virginia" "US" 9415 96
"Virginia" "US" 894 13
"Virginia" "US" 1526 18
"Virginia" "US" 14312 238
"Virginia" "US" 18003 269
"Virginia" "US" 807 36
"Virginia" "US" 745 20
"Virginia" "US" 290 7
"Virginia" "US" 1926 49
"Virginia" "US" 2245 39
"Virginia" "US" 2119 59
"Virginia" "US" 1393 43
"Virginia" "US" 3931 88
"Virginia" "US" 5602 82
"Virginia" "US" 897 18
"Virginia" "US" 9182 203
"Virginia" "US" 1922 17
"Virginia" "US" 2175 35
"Virginia" "US" 3647 32
"Virginia" "US" 45695 505
"Virginia" "US" 2707 62
"Virginia" "US" 2176 19
"Virginia" "US" 346 2
"Virginia" "US" 1516 16
"Virginia" "US" 17145 272
"Virginia" "US" 8397 147
"Virginia" "US" 8581 198
"Virginia" "US" 1558 48
"Virginia" "US" 6862 112
"Virginia" "US" 2308 40
"Virginia" "US" 2214 50
"Virginia" "US" 1864 60
"Virginia" "US" 4296 134
"Virginia" "US" 2980 96
"Virginia" "US" 1985 57
"Virginia" "US" 10169 125
"Virginia" "US" 11482 82
"Virginia" "US" 2527 71
"Virginia" "US" 8002 191
"Virginia" "US" 424 9
"Virginia" "US" 1200 22
"Virginia" "US" 3731 75
"Virginia" "US" 0 0
"Virginia" "US" 36323 413
"Virginia" "US" 3126 59
"Virginia" "US" 5001 110
"Virginia" "US" 2397 38
"Virginia" "US" 1312 27
"Virginia" "US" 770 13
"Virginia" "US" 2936 48
"Virginia" "US" 3272 102
"Virginia" "US" 2721 81
"Virginia" "US" 3799 57
"Washington" "US" 2239 24
"Washington" "US" 1497 29
"Washington" "US" 17656 227
"Washington" "US" 6900 69
"Washington" "US" 1409 13
"Washington" "US" 25790 284
"Washington" "US" 129 6
"Washington" "US" 6552 90
"Washington" "US" 3681 23
"Washington" "US" 397 8
"Washington" "US" 12759 116
"Washington" "US" 130 5
"Washington" "US" 9325 82
"Washington" "US" 4558 75
"Washington" "US" 1849 29
"Washington" "US" 439 4
"Washington" "US" 111679 1614
"Washington" "US" 8725 116
"Washington" "US" 3287 34
"Washington" "US" 865 10
"Washington" "US" 5252 73
"Washington" "US" 671 11
"Washington" "US" 2917 34
"Washington" "US" 2744 42
"Washington" "US" 998 14
"Washington" "US" 823 9
"Washington" "US" 56576 639
"Washington" "US" 187 0
"Washington" "US" 6007 76
"Washington" "US" 381 1
"Washington" "US" 39845 597
"Washington" "US" 46501 672
"Washington" "US" 2369 28
"Washington" "US" 10874 110
"Washington" "US" 1512 3
"Washington" "US" 154 1
"Washington" "US" 5329 68
"Washington" "US" 9825 103
"Washington" "US" 4319 50
"Washington" "US" 30574 449
"West Virginia" "US" 1513 32
"West Virginia" "US" 12802 130
"West Virginia" "US" 2172 36
"West Virginia" "US" 1001 3
"West Virginia" "US" 2246 60
"West Virginia" "US" 8864 177
"West Virginia" "US" 381 1
"West Virginia" "US" 542 10
"West Virginia" "US" 638 6
"West Virginia" "US" 3544 79
"West Virginia" "US" 881 6
"West Virginia" "US" 1307 28
"West Virginia" "US" 2883 64
"West Virginia" "US" 1920 36
"West Virginia" "US" 2839 89
"West Virginia" "US" 1568 24
"West Virginia" "US" 6147 80
"West Virginia" "US" 2226 61
"West Virginia" "US" 4777 56
"West Virginia" "US" 15459 354
"West Virginia" "US" 1279 21
"West Virginia" "US" 1592 24
"West Virginia" "US" 3274 96
"West Virginia" "US" 4627 51
"West Virginia" "US" 3536 78
"West Virginia" "US" 2048 37
"West Virginia" "US" 1612 26
"West Virginia" "US" 5124 121
"West Virginia" "US" 2971 91
"West Virginia" "US" 2732 42
"West Virginia" "US" 9391 90
"West Virginia" "US" 1207 17
"West Virginia" "US" 1223 23
"West Virginia" "US" 1892 21
"West Virginia" "US" 4303 87
"West Virginia" "US" 724 11
"West Virginia" "US" 958 12
"West Virginia" "US" 681 12
"West Virginia" "US" 2954 46
"West Virginia" "US" 5316 93
"West Virginia" "US" 7062 95
"West Virginia" "US" 2842 15
"West Virginia" "US" 756 11
"West Virginia" "US" 659 9
"West Virginia" "US" 861 22
"West Virginia" "US" 1272 24
"West Virginia" "US" 546 10
"West Virginia" "US" 740 13
"West Virginia" "US" 0 0
"West Virginia" "US" 1959 33
"West Virginia" "US" 3181 42
"West Virginia" "US" 543 8
"West Virginia" "US" 1385 31
"West Virginia" "US" 456 4
"West Virginia" "US" 7925 176
"West Virginia" "US" 2041 39
"Wisconsin" "US" 1966 19
"Wisconsin" "US" 1400 15
"Wisconsin" "US" 6057 86
"Wisconsin" "US" 1295 20
"Wisconsin" "US" 35666 298
"Wisconsin" "US" 1419 7
"Wisconsin" "US" 1586 25
"Wisconsin" "US" 6530 56
"Wisconsin" "US" 7707 96
"Wisconsin" "US" 3696 65
"Wisconsin" "US" 5920 71
"Wisconsin" "US" 1802 19
"Wisconsin" "US" 46720 336
"Wisconsin" "US" 12940 200
"Wisconsin" "US" 2851 31
"Wisconsin" "US" 5002 63
"Wisconsin" "US" 5106 33
"Wisconsin" "US" 11973 121
"Wisconsin" "US" 506 13
"Wisconsin" "US" 13870 138
"Wisconsin" "US" 1047 26
"Wisconsin" "US" 5753 94
"Wisconsin" "US" 3657 25
"Wisconsin" "US" 2065 23
"Wisconsin" "US" 2150 14
"Wisconsin" "US" 704 40
"Wisconsin" "US" 2719 29
"Wisconsin" "US" 9677 135
"Wisconsin" "US" 3348 31
"Wisconsin" "US" 18743 335
"Wisconsin" "US" 2727 36
"Wisconsin" "US" 13544 90
"Wisconsin" "US" 1729 10
"Wisconsin" "US" 2211 50
"Wisconsin" "US" 3287 95
"Wisconsin" "US" 8926 94
"Wisconsin" "US" 16418 226
"Wisconsin" "US" 4712 73
"Wisconsin" "US" 1608 28
"Wisconsin" "US" 813 11
"Wisconsin" "US" 117680 1417
"Wisconsin" "US" 4744 45
"Wisconsin" "US" 5111 68
"Wisconsin" "US" 3819 77
"Wisconsin" "US" 23880 241
"Wisconsin" "US" 9287 103
"Wisconsin" "US" 891 7
"Wisconsin" "US" 4994 43
"Wisconsin" "US" 4834 63
"Wisconsin" "US" 7438 73
"Wisconsin" "US" 1347 7
"Wisconsin" "US" 25315 395
"Wisconsin" "US" 1401 16
"Wisconsin" "US" 18366 207
"Wisconsin" "US" 1455 20
"Wisconsin" "US" 6247 56
"Wisconsin" "US" 1852 28
"Wisconsin" "US" 5336 85
"Wisconsin" "US" 14805 164
"Wisconsin" "US" 9817 67
"Wisconsin" "US" 2139 35
"Wisconsin" "US" 3669 47
"Wisconsin" "US" 0 0
"Wisconsin" "US" 2021 43
"Wisconsin" "US" 2437 45
"Wisconsin" "US" 12495 165
"Wisconsin" "US" 1592 23
"Wisconsin" "US" 16915 188
"Wisconsin" "US" 49192 625
"Wisconsin" "US" 6108 167
"Wisconsin" "US" 2584 38
"Wisconsin" "US" 21488 225
"Wisconsin" "US" 7711 104
"Wyoming" "US" 4591 15
"Wyoming" "US" 1200 34
"Wyoming" "US" 5163 60
"Wyoming" "US" 1624 24
"Wyoming" "US" 1032 18
"Wyoming" "US" 458 12
"Wyoming" "US" 5288 86
"Wyoming" "US" 1235 24
"Wyoming" "US" 373 3
"Wyoming" "US" 737 10
"Wyoming" "US" 10145 119
"Wyoming" "US" 1420 14
"Wyoming" "US" 8197 138
"Wyoming" "US" 162 2
"Wyoming" "US" 2894 30
"Wyoming" "US" 677 11
"Wyoming" "US" 3250 31
"Wyoming" "US" 802 7
"Wyoming" "US" 4696 40
"Wyoming" "US" 3798 11
"Wyoming" "US" 2305 13
"Wyoming" "US" 0 0
"Wyoming" "US" 927 26
"Wyoming" "US" 656 6
"Uganda" "Uganda" 72679 680
"Cherkasy Oblast" "Ukraine" 81562 1299
"Chernihiv Oblast" "Ukraine" 57418 1338
"Chernivtsi Oblast" "Ukraine" 79853 1789
"Crimea Republic*" "Ukraine" 46165 1450
"Dnipropetrovsk Oblast" "Ukraine" 135289 4400
"Donetsk Oblast" "Ukraine" 90389 2329
"Ivano-Frankivsk Oblast" "Ukraine" 86606 2088
"Kharkiv Oblast" "Ukraine" 148288 3483
"Kherson Oblast" "Ukraine" 35619 1123
"Khmelnytskyi Oblast" "Ukraine" 88763 1856
"Kiev" "Ukraine" 212283 5177
"Kiev Oblast" "Ukraine" 127030 2736
"Kirovohrad Oblast" "Ukraine" 20567 835
"Luhansk Oblast" "Ukraine" 26491 932
"Lviv Oblast" "Ukraine" 137200 3634
"Mykolaiv Oblast" "Ukraine" 69757 1833
"Odessa Oblast" "Ukraine" 140357 2961
"Poltava Oblast" "Ukraine" 77675 1842
"Rivne Oblast" "Ukraine" 79332 1204
"Sevastopol*" "Ukraine" 15711 710
"Sumy Oblast" "Ukraine" 77707 1305
"Ternopil Oblast" "Ukraine" 69977 1195
"Vinnytsia Oblast" "Ukraine" 70995 1686
"Volyn Oblast" "Ukraine" 62030 1185
"Zakarpattia Oblast" "Ukraine" 62034 1601
"Zaporizhia Oblast" "Ukraine" 104332 2420
"Zhytomyr Oblast" "Ukraine" 88292 1781
"United Arab Emirates" "United Arab Emirates" 613993 1763
"Anguilla" "United Kingdom" 109 0
"Bermuda" "United Kingdom" 2504 33
"British Virgin Islands" "United Kingdom" 248 1
"Cayman Islands" "United Kingdom" 609 2
"Channel Islands" "United Kingdom" 4128 86
"England" "United Kingdom" 4044830 112562
"Falkland Islands (Malvinas)" "United Kingdom" 63 0
"Gibraltar" "United Kingdom" 4321 94
"Isle of Man" "United Kingdom" 1599 29
"Montserrat" "United Kingdom" 20 1
"Northern Ireland" "United Kingdom" 124897 2155
"Saint Helena, Ascension and Tristan da Cunha" "United Kingdom" 4 0
"Scotland" "United Kingdom" 255575 7692
"Turks and Caicos Islands" "United Kingdom" 2424 18
"Wales" "United Kingdom" 215205 5572
"Uruguay" "Uruguay" 356382 5316
"Uzbekistan" "Uzbekistan" 106452 718
"Vanuatu" "Vanuatu" 4 1
"Venezuela" "Venezuela" 262038 2973
"Vietnam" "Vietnam" 13530 69
"West Bank and Gaza" "West Bank and Gaza" 312811 3554
"Yemen" "Yemen" 6889 1355
"Zambia" "Zambia" 130631 1691
"Zimbabwe" "Zimbabwe" 42195 1685
