"Province_State" "Country_Region" "Confirmed" "Deaths"
"Texas" "US" 785 25
"Texas" "US" 16618 276
"Texas" "US" 375 8
"Texas" "US" 310 12
"Texas" "US" 678 37
"Texas" "US" 1713 43
"Texas" "US" 642 20
"Texas" "US" 61 1
"Texas" "US" 2079 40
"Texas" "US" 11275 152
"Texas" "US" 1272 37
"Texas" "US" 3898 106
"Texas" "US" 516 43
"Texas" "US" 564 32
"Texas" "US" 1220 36
"Texas" "US" 4235 147
"Texas" "US" 784 23
"Texas" "US" 234 6
"Texas" "US" 2414 62
"Texas" "US" 261 5
"Texas" "US" 1652 66
"Texas" "US" 221 12
"Texas" "US" 19867 459
"Texas" "US" 1059 14
"Texas" "US" 9411 296
"Texas" "US" 775 25
"Texas" "US" 107 4
"Texas" "US" 156 6
"Texas" "US" 479 8
"Texas" "US" 817 17
"Texas" "US" 254723 3375
"Texas" "US" 15502 399
"Texas" "US" 75 2
"Texas" "US" 1690 56
"Texas" "US" 73 5
"Texas" "US" 3671 84
"Texas" "US" 16697 269
"Texas" "US" 81342 976
"Texas" "US" 730 24
"Texas" "US" 1294 37
"Texas" "US" 0 0
"Texas" "US" 3229 74
"Texas" "US" 379 10
"Texas" "US" 3558 71
"Texas" "US" 7823 217
"Texas" "US" 4192 116
"Texas" "US" 8379 199
"Texas" "US" 8740 125
"Texas" "US" 3996 46
"Texas" "US" 1172 24
"Texas" "US" 3963 90
"Texas" "US" 43376 781
"Texas" "US" 4014 113
"Texas" "US" 530 10
"Texas" "US" 14899 374
"Texas" "US" 1895 55
"Texas" "US" 2594 88
"Texas" "US" 44523 462
"Texas" "US" 4385 68
"Texas" "US" 762 21
"Texas" "US" 7224 119
"Texas" "US" 3380 125
"Texas" "US" 870 27
"Texas" "US" 2143 44
"Texas" "US" 1763 36
"Texas" "US" 1852 40
"Utah" "US" 21189 95
"Utah" "US" 8796 63
"Utah" "US" 37141 162
"Utah" "US" 146295 838
"Utah" "US" 1869 37
"Utah" "US" 3353 25
"Utah" "US" 28391 263
"Utah" "US" 5450 11
"Utah" "US" 7080 41
"Utah" "US" 3946 33
"Utah" "US" 869 0
"Utah" "US" 94323 372
"Utah" "US" 4570 21
"Utah" "US" 29685 205
"Vermont" "US" 1003 8
"Vermont" "US" 1868 12
"Vermont" "US" 903 6
"Vermont" "US" 7081 101
"Vermont" "US" 250 2
"Vermont" "US" 1882 37
"Vermont" "US" 199 2
"Vermont" "US" 794 3
"Vermont" "US" 687 3
"Vermont" "US" 1147 9
"Vermont" "US" 2004 18
"Vermont" "US" 12 0
"Vermont" "US" 1747 15
"Vermont" "US" 1250 14
"Vermont" "US" 1285 12
"Virgin Islands" "US" 3041 27
"Virginia" "US" 2775 40
"Virginia" "US" 5535 82
"Virginia" "US" 11481 133
"Virginia" "US" 1299 48
"Virginia" "US" 855 31
"Virginia" "US" 2869 33
"Virginia" "US" 1565 24
"Virginia" "US" 14846 249
"Virginia" "US" 5633 69
"Virginia" "US" 263 10
"Virginia" "US" 6160 97
"Virginia" "US" 661 10
"Virginia" "US" 2474 36
"Virginia" "US" 1388 32
"Virginia" "US" 1283 20
"Virginia" "US" 1386 38
"Virginia" "US" 2091 30
"Virginia" "US" 876 19
"Virginia" "US" 4306 81
"Virginia" "US" 2295 35
"Virginia" "US" 2519 67
"Virginia" "US" 487 15
"Virginia" "US" 824 18
"Virginia" "US" 3992 55
"Virginia" "US" 20256 284
"Virginia" "US" 26616 411
"Virginia" "US" 940 19
"Virginia" "US" 1638 58
"Virginia" "US" 577 12
"Virginia" "US" 297 5
"Virginia" "US" 4470 58
"Virginia" "US" 445 9
"Virginia" "US" 4267 133
"Virginia" "US" 912 15
"Virginia" "US" 2062 42
"Virginia" "US" 665 42
"Virginia" "US" 746 8
"Virginia" "US" 74610 1063
"Virginia" "US" 540 18
"Virginia" "US" 415 9
"Virginia" "US" 4539 63
"Virginia" "US" 827 21
"Virginia" "US" 1648 17
"Virginia" "US" 3952 74
"Virginia" "US" 1121 31
"Virginia" "US" 7632 97
"Virginia" "US" 1996 22
"Virginia" "US" 1123 50
"Virginia" "US" 1214 18
"Virginia" "US" 2156 47
"Virginia" "US" 1396 23
"Virginia" "US" 1396 33
"Virginia" "US" 1218 16
"Virginia" "US" 1556 24
"Virginia" "US" 2745 76
"Virginia" "US" 10030 167
"Virginia" "US" 7825 150
"Virginia" "US" 6370 94
"Virginia" "US" 24446 593
"Virginia" "US" 4461 121
"Virginia" "US" 108 1
"Virginia" "US" 2493 66
"Virginia" "US" 3063 65
"Virginia" "US" 4466 70
"Virginia" "US" 1620 18
"Virginia" "US" 1146 10
"Virginia" "US" 384 8
"Virginia" "US" 706 15
"Virginia" "US" 2397 46
"Virginia" "US" 1159 33
"Virginia" "US" 26736 274
"Virginia" "US" 1894 32
"Virginia" "US" 738 12
"Virginia" "US" 7466 144
"Virginia" "US" 593 16
"Virginia" "US" 4261 46
"Virginia" "US" 1184 12
"Virginia" "US" 1566 76
"Virginia" "US" 593 12
"Virginia" "US" 2217 64
"Virginia" "US" 566 20
"Virginia" "US" 9120 88
"Virginia" "US" 883 12
"Virginia" "US" 1447 15
"Virginia" "US" 13439 219
"Virginia" "US" 17019 242
"Virginia" "US" 784 35
"Virginia" "US" 734 20
"Virginia" "US" 262 7
"Virginia" "US" 1884 48
"Virginia" "US" 2087 38
"Virginia" "US" 1960 57
"Virginia" "US" 1311 42
"Virginia" "US" 3703 81
"Virginia" "US" 5420 77
"Virginia" "US" 864 16
"Virginia" "US" 8710 185
"Virginia" "US" 1848 15
"Virginia" "US" 2085 33
"Virginia" "US" 3384 26
"Virginia" "US" 43890 478
"Virginia" "US" 2536 61
"Virginia" "US" 2074 18
"Virginia" "US" 331 2
"Virginia" "US" 1470 14
"Virginia" "US" 16504 256
"Virginia" "US" 8027 133
"Virginia" "US" 8253 187
"Virginia" "US" 1480 46
"Virginia" "US" 6562 104
"Virginia" "US" 2216 36
"Virginia" "US" 2072 46
"Virginia" "US" 1779 51
"Virginia" "US" 4123 129
"Virginia" "US" 2745 91
"Virginia" "US" 1949 56
"Virginia" "US" 9411 113
"Virginia" "US" 10754 72
"Virginia" "US" 2477 68
"Virginia" "US" 7696 182
"Virginia" "US" 413 9
"Virginia" "US" 1163 21
"Virginia" "US" 3524 65
"Virginia" "US" 0 0
"Virginia" "US" 34650 375
"Virginia" "US" 2781 55
"Virginia" "US" 4710 102
"Virginia" "US" 2313 36
"Virginia" "US" 1239 24
"Virginia" "US" 749 12
"Virginia" "US" 2786 42
"Virginia" "US" 3048 93
"Virginia" "US" 2508 77
"Virginia" "US" 3608 50
"Washington" "US" 2055 22
"Washington" "US" 1363 28
"Washington" "US" 16233 213
"Washington" "US" 6505 63
"Washington" "US" 1147 8
"Washington" "US" 21453 255
"Washington" "US" 118 5
"Washington" "US" 5398 83
"Washington" "US" 3467 22
"Washington" "US" 259 4
"Washington" "US" 11898 107
"Washington" "US" 120 5
"Washington" "US" 8297 70
"Washington" "US" 3676 60
"Washington" "US" 1555 29
"Washington" "US" 373 2
"Washington" "US" 97230 1498
"Washington" "US" 7089 102
"Washington" "US" 2672 33
"Washington" "US" 700 9
"Washington" "US" 4170 59
"Washington" "US" 416 6
"Washington" "US" 2551 28
"Washington" "US" 2370 37
"Washington" "US" 856 10
"Washington" "US" 699 7
"Washington" "US" 46351 631
"Washington" "US" 161 0
"Washington" "US" 5074 67
"Washington" "US" 287 1
"Washington" "US" 34337 561
"Washington" "US" 40153 609
"Washington" "US" 1935 28
"Washington" "US" 8407 88
"Washington" "US" 1516 4
"Washington" "US" 107 0
"Washington" "US" 4903 64
"Washington" "US" 8011 89
"Washington" "US" 4047 47
"Washington" "US" 28961 440
"West Virginia" "US" 1347 26
"West Virginia" "US" 11627 123
"West Virginia" "US" 1883 38
"West Virginia" "US" 867 3
"West Virginia" "US" 2122 62
"West Virginia" "US" 8621 180
"West Virginia" "US" 271 0
"West Virginia" "US" 455 9
"West Virginia" "US" 551 6
"West Virginia" "US" 3275 78
"West Virginia" "US" 737 8
"West Virginia" "US" 1241 29
"West Virginia" "US" 2622 64
"West Virginia" "US" 1715 33
"West Virginia" "US" 2714 97
"West Virginia" "US" 1436 24
"West Virginia" "US" 5415 85
"West Virginia" "US" 1916 62
"West Virginia" "US" 4348 49
"West Virginia" "US" 14117 341
"West Virginia" "US" 1133 20
"West Virginia" "US" 1398 22
"West Virginia" "US" 3006 90
"West Virginia" "US" 4160 49
"West Virginia" "US" 3282 77
"West Virginia" "US" 1937 40
"West Virginia" "US" 1491 22
"West Virginia" "US" 4574 125
"West Virginia" "US" 2773 82
"West Virginia" "US" 2429 36
"West Virginia" "US" 8958 87
"West Virginia" "US" 1077 17
"West Virginia" "US" 1090 18
"West Virginia" "US" 1512 19
"West Virginia" "US" 4047 85
"West Virginia" "US" 686 9
"West Virginia" "US" 833 17
"West Virginia" "US" 642 10
"West Virginia" "US" 2811 47
"West Virginia" "US" 4823 100
"West Virginia" "US" 6148 77
"West Virginia" "US" 2494 13
"West Virginia" "US" 660 11
"West Virginia" "US" 579 8
"West Virginia" "US" 768 23
"West Virginia" "US" 1197 23
"West Virginia" "US" 523 10
"West Virginia" "US" 672 9
"West Virginia" "US" 0 0
"West Virginia" "US" 1818 35
"West Virginia" "US" 2820 39
"West Virginia" "US" 456 7
"West Virginia" "US" 1198 29
"West Virginia" "US" 381 3
"West Virginia" "US" 7578 168
"West Virginia" "US" 1913 41
"Wisconsin" "US" 1864 16
"Wisconsin" "US" 1310 16
"Wisconsin" "US" 5809 76
"Wisconsin" "US" 1235 19
"Wisconsin" "US" 34438 274
"Wisconsin" "US" 1370 7
"Wisconsin" "US" 1450 22
"Wisconsin" "US" 6361 51
"Wisconsin" "US" 7456 96
"Wisconsin" "US" 3597 62
"Wisconsin" "US" 5682 69
"Wisconsin" "US" 1757 17
"Wisconsin" "US" 45028 315
"Wisconsin" "US" 12576 183
"Wisconsin" "US" 2784 28
"Wisconsin" "US" 4661 49
"Wisconsin" "US" 4940 32
"Wisconsin" "US" 11733 118
"Wisconsin" "US" 495 12
"Wisconsin" "US" 13448 114
"Wisconsin" "US" 1022 26
"Wisconsin" "US" 5598 90
"Wisconsin" "US" 3550 23
"Wisconsin" "US" 1996 22
"Wisconsin" "US" 2071 11
"Wisconsin" "US" 688 40
"Wisconsin" "US" 2663 28
"Wisconsin" "US" 9385 131
"Wisconsin" "US" 3177 26
"Wisconsin" "US" 17907 320
"Wisconsin" "US" 2651 34
"Wisconsin" "US" 13319 80
"Wisconsin" "US" 1692 8
"Wisconsin" "US" 2133 46
"Wisconsin" "US" 3238 88
"Wisconsin" "US" 8624 87
"Wisconsin" "US" 15799 218
"Wisconsin" "US" 4478 68
"Wisconsin" "US" 1545 27
"Wisconsin" "US" 800 11
"Wisconsin" "US" 113312 1322
"Wisconsin" "US" 4550 38
"Wisconsin" "US" 4882 58
"Wisconsin" "US" 3730 74
"Wisconsin" "US" 23241 217
"Wisconsin" "US" 9022 90
"Wisconsin" "US" 854 7
"Wisconsin" "US" 4724 42
"Wisconsin" "US" 4337 49
"Wisconsin" "US" 7195 70
"Wisconsin" "US" 1314 7
"Wisconsin" "US" 24067 365
"Wisconsin" "US" 1363 15
"Wisconsin" "US" 17142 187
"Wisconsin" "US" 1331 17
"Wisconsin" "US" 5933 52
"Wisconsin" "US" 1644 25
"Wisconsin" "US" 5231 81
"Wisconsin" "US" 14445 144
"Wisconsin" "US" 8992 57
"Wisconsin" "US" 2083 32
"Wisconsin" "US" 3601 42
"Wisconsin" "US" 0 0
"Wisconsin" "US" 1963 42
"Wisconsin" "US" 2366 41
"Wisconsin" "US" 11988 155
"Wisconsin" "US" 1490 20
"Wisconsin" "US" 16369 153
"Wisconsin" "US" 47825 562
"Wisconsin" "US" 5948 161
"Wisconsin" "US" 2457 35
"Wisconsin" "US" 20866 211
"Wisconsin" "US" 7353 90
"Wyoming" "US" 4137 11
"Wyoming" "US" 1121 32
"Wyoming" "US" 4805 60
"Wyoming" "US" 1546 23
"Wyoming" "US" 990 17
"Wyoming" "US" 428 12
"Wyoming" "US" 5124 82
"Wyoming" "US" 1188 23
"Wyoming" "US" 363 3
"Wyoming" "US" 717 10
"Wyoming" "US" 8871 113
"Wyoming" "US" 1386 12
"Wyoming" "US" 7887 135
"Wyoming" "US" 150 2
"Wyoming" "US" 2665 30
"Wyoming" "US" 617 11
"Wyoming" "US" 3105 31
"Wyoming" "US" 754 7
"Wyoming" "US" 4126 37
"Wyoming" "US" 3703 9
"Wyoming" "US" 2150 12
"Wyoming" "US" 0 0
"Wyoming" "US" 898 26
"Wyoming" "US" 647 5
"Uganda" "Uganda" 41396 339
"Cherkasy Oblast" "Ukraine" 69236 906
"Chernihiv Oblast" "Ukraine" 50638 1019
"Chernivtsi Oblast" "Ukraine" 75392 1572
"Crimea Republic*" "Ukraine" 39364 1162
"Dnipropetrovsk Oblast" "Ukraine" 111559 2946
"Donetsk Oblast" "Ukraine" 72283 1532
"Ivano-Frankivsk Oblast" "Ukraine" 82697 1896
"Kharkiv Oblast" "Ukraine" 126061 2423
"Kherson Oblast" "Ukraine" 28956 812
"Khmelnytskyi Oblast" "Ukraine" 78656 1451
"Kiev" "Ukraine" 185339 4221
"Kiev Oblast" "Ukraine" 112135 2087
"Kirovohrad Oblast" "Ukraine" 16281 565
"Luhansk Oblast" "Ukraine" 21055 625
"Lviv Oblast" "Ukraine" 123397 3050
"Mykolaiv Oblast" "Ukraine" 59393 1447
"Odessa Oblast" "Ukraine" 126828 2245
"Poltava Oblast" "Ukraine" 65796 1382
"Rivne Oblast" "Ukraine" 66806 928
"Sevastopol*" "Ukraine" 13817 593
"Sumy Oblast" "Ukraine" 68970 991
"Ternopil Oblast" "Ukraine" 63207 984
"Vinnytsia Oblast" "Ukraine" 65218 1391
"Volyn Oblast" "Ukraine" 53594 909
"Zakarpattia Oblast" "Ukraine" 58752 1476
"Zaporizhia Oblast" "Ukraine" 89648 1684
"Zhytomyr Oblast" "Ukraine" 81119 1458
"United Arab Emirates" "United Arab Emirates" 498957 1556
"Anguilla" "United Kingdom" 29 0
"Bermuda" "United Kingdom" 2214 20
"British Virgin Islands" "United Kingdom" 187 1
"Cayman Islands" "United Kingdom" 525 2
"Channel Islands" "United Kingdom" 4053 86
"England" "United Kingdom" 3836833 111957
"Falkland Islands (Malvinas)" "United Kingdom" 62 0
"Gibraltar" "United Kingdom" 4291 94
"Isle of Man" "United Kingdom" 1577 29
"Montserrat" "United Kingdom" 20 1
"Northern Ireland" "United Kingdom" 119111 2135
"Saint Helena, Ascension and Tristan da Cunha" "United Kingdom" 4 0
"Scotland" "United Kingdom" 223914 7642
"Turks and Caicos Islands" "United Kingdom" 2369 17
"Wales" "United Kingdom" 210925 5540
"Uruguay" "Uruguay" 167033 1971
"Uzbekistan" "Uzbekistan" 86982 638
"Vanuatu" "Vanuatu" 3 0
"Venezuela" "Venezuela" 184595 1925
"Vietnam" "Vietnam" 2791 35
"West Bank and Gaza" "West Bank and Gaza" 282270 3047
"Yemen" "Yemen" 5858 1132
"Zambia" "Zambia" 90942 1236
"Zimbabwe" "Zimbabwe" 37859 1553
